480.00000 0.21532 0.13779 0.21532 0.21532
480.10001 0.21838 0.13820 0.21838 0.21838
480.20001 0.22165 0.13862 0.22165 0.22165
480.30002 0.22515 0.13906 0.22515 0.22515
480.39999 0.22888 0.13950 0.22888 0.22888
480.50000 0.23282 0.13990 0.23282 0.23282
480.60001 0.23700 0.14031 0.23700 0.23700
480.70001 0.24147 0.14075 0.24147 0.24147
480.80002 0.24619 0.14120 0.24619 0.24619
480.89999 0.25116 0.14164 0.25116 0.25116
481.00000 0.25639 0.14208 0.25639 0.25639
481.10001 0.26191 0.14254 0.26191 0.26191
481.20001 0.26770 0.14300 0.26770 0.26770
481.30002 0.27377 0.14348 0.27377 0.27377
481.39999 0.28010 0.14395 0.28010 0.28010
481.50000 0.28670 0.14443 0.28670 0.28670
481.60001 0.29357 0.14492 0.29357 0.29357
481.70001 0.30070 0.14541 0.30070 0.30070
481.80002 0.30807 0.14590 0.30807 0.30807
481.89999 0.31570 0.14641 0.31570 0.31570
482.00000 0.32355 0.14692 0.32355 0.32355
482.10001 0.33166 0.14747 0.33166 0.33166
482.20001 0.33997 0.14802 0.33997 0.33997
482.30002 0.34849 0.14861 0.34849 0.34849
482.39999 0.35718 0.14919 0.35718 0.35718
482.50000 0.36604 0.14980 0.36604 0.36604
482.60001 0.37502 0.15041 0.37502 0.37502
482.70001 0.38412 0.15103 0.38412 0.38412
482.80002 0.39329 0.15166 0.39329 0.39329
482.89999 0.40260 0.15238 0.40260 0.40260
483.00000 0.41193 0.15310 0.41193 0.41193
483.10001 0.42132 0.15389 0.42132 0.42132
483.20001 0.43067 0.15468 0.43067 0.43067
483.30002 0.44001 0.15554 0.44001 0.44001
483.39999 0.44924 0.15639 0.44924 0.44924
483.50000 0.45840 0.15730 0.45840 0.45840
483.60001 0.46739 0.15821 0.46739 0.46739
483.70001 0.47625 0.15921 0.47625 0.47625
483.80002 0.48488 0.16020 0.48488 0.48488
483.89999 0.49330 0.16124 0.49330 0.49330
484.00000 0.50142 0.16228 0.50142 0.50142
484.10001 0.50928 0.16338 0.50928 0.50928
484.20001 0.51678 0.16449 0.51678 0.51678
484.30002 0.52393 0.16562 0.52393 0.52393
484.39999 0.53067 0.16675 0.53067 0.53067
484.50000 0.53699 0.16790 0.53699 0.53699
484.60001 0.54287 0.16905 0.54287 0.54287
484.70001 0.54827 0.17019 0.54827 0.54827
484.80002 0.55318 0.17134 0.55318 0.55318
484.89999 0.55754 0.17242 0.55754 0.55754
485.00000 0.56139 0.17351 0.56139 0.56139
485.10001 0.56474 0.17463 0.56474 0.56474
485.20001 0.56757 0.17575 0.56757 0.56757
485.30002 0.56983 0.17682 0.56983 0.56983
485.39999 0.57156 0.17790 0.57156 0.57156
485.50000 0.57273 0.17894 0.57273 0.57273
485.60001 0.57338 0.17998 0.57338 0.57338
485.70001 0.57349 0.18099 0.57349 0.57349
485.80002 0.57309 0.18199 0.57309 0.57309
485.89999 0.57220 0.18299 0.57220 0.57220
486.00000 0.57084 0.18399 0.57084 0.57084
486.10001 0.56900 0.18497 0.56900 0.56900
486.20001 0.56674 0.18594 0.56674 0.56674
486.30002 0.56403 0.18689 0.56403 0.56403
486.39999 0.56094 0.18784 0.56094 0.56094
486.50000 0.55745 0.18876 0.55745 0.55745
486.60001 0.55363 0.18968 0.55363 0.55363
486.70001 0.54949 0.19060 0.54949 0.54949
486.80002 0.54506 0.19151 0.54506 0.54506
486.89999 0.54034 0.19239 0.54034 0.54034
487.00000 0.53539 0.19326 0.53539 0.53539
487.10001 0.53023 0.19412 0.53023 0.53023
487.20001 0.52490 0.19497 0.52490 0.52490
487.30002 0.51940 0.19580 0.51940 0.51940
487.39999 0.51378 0.19664 0.51378 0.51378
487.50000 0.50801 0.19739 0.50801 0.50801
487.60001 0.50217 0.19815 0.50217 0.50217
487.70001 0.49632 0.19894 0.49632 0.49632
487.80002 0.49046 0.19972 0.49046 0.49046
487.89999 0.48461 0.20049 0.48461 0.48461
488.00000 0.47879 0.20126 0.47879 0.47879
488.10001 0.47301 0.20202 0.47301 0.47301
488.20001 0.46730 0.20277 0.46730 0.46730
488.30002 0.46166 0.20350 0.46166 0.46166
488.39999 0.45613 0.20422 0.45613 0.45613
488.50000 0.45075 0.20497 0.45075 0.45075
488.60001 0.44551 0.20571 0.44551 0.44551
488.70001 0.44038 0.20641 0.44038 0.44038
488.80002 0.43541 0.20712 0.43541 0.43541
488.89999 0.43060 0.20780 0.43060 0.43060
489.00000 0.42597 0.20848 0.42597 0.42597
489.10001 0.42153 0.20915 0.42153 0.42153
489.20001 0.41728 0.20982 0.41728 0.41728
489.30002 0.41321 0.21048 0.41321 0.41321
489.39999 0.40936 0.21115 0.40936 0.40936
489.50000 0.40571 0.21181 0.40571 0.40571
489.60001 0.40226 0.21247 0.40226 0.40226
489.70001 0.39899 0.21311 0.39899 0.39899
489.80002 0.39593 0.21375 0.39593 0.39593
489.89999 0.39306 0.21438 0.39306 0.39306
490.00000 0.39039 0.21502 0.39039 0.39039
490.10001 0.38789 0.21564 0.38789 0.38789
490.20001 0.38558 0.21625 0.38558 0.38558
490.30002 0.38343 0.21686 0.38343 0.38343
490.39999 0.38145 0.21746 0.38145 0.38145
490.50000 0.37963 0.21806 0.37963 0.37963
490.60001 0.37795 0.21865 0.37795 0.37795
490.70001 0.37643 0.21925 0.37643 0.37643
490.80002 0.37504 0.21984 0.37504 0.37504
490.89999 0.37378 0.22044 0.37378 0.37378
491.00000 0.37263 0.22103 0.37263 0.37263
491.10001 0.37158 0.22162 0.37158 0.37158
491.20001 0.37062 0.22221 0.37062 0.37062
491.30002 0.36974 0.22279 0.36974 0.36974
491.39999 0.36894 0.22337 0.36894 0.36894
491.50000 0.36819 0.22395 0.36819 0.36819
491.60001 0.36749 0.22453 0.36749 0.36749
491.70001 0.36685 0.22511 0.36685 0.36685
491.80002 0.36623 0.22570 0.36623 0.36623
491.89999 0.36563 0.22627 0.36563 0.36563
492.00000 0.36504 0.22685 0.36504 0.36504
492.10001 0.36444 0.22740 0.36444 0.36444
492.20001 0.36383 0.22796 0.36383 0.36383
492.30002 0.36320 0.22851 0.36320 0.36320
492.39999 0.36256 0.22905 0.36256 0.36256
492.50000 0.36190 0.22961 0.36190 0.36190
492.60001 0.36122 0.23017 0.36122 0.36122
492.70001 0.36049 0.23073 0.36049 0.36049
492.80002 0.35973 0.23128 0.35973 0.35973
492.89999 0.35892 0.23183 0.35892 0.35892
493.00000 0.35806 0.23238 0.35806 0.35806
493.10001 0.35715 0.23291 0.35715 0.35715
493.20001 0.35618 0.23345 0.35618 0.35618
493.30002 0.35518 0.23399 0.35518 0.35518
493.39999 0.35413 0.23454 0.35413 0.35413
