E,dup,ddn,pup,pdn,octup,octdn,totup,totdn
3.812709,0.046599,-0.421368,0.053470,-0.045882,0.023295,-0.023295,0.123364,-0.490545
3.892977,0.044888,-0.386333,0.051665,-0.041917,0.022740,-0.022740,0.119294,-0.450991
3.973244,0.043247,-0.352779,0.049935,-0.038117,0.022199,-0.022199,0.115381,-0.413095
4.053512,0.041670,-0.320960,0.048275,-0.034515,0.021672,-0.021672,0.111618,-0.377147
4.133779,0.040157,-0.291101,0.046682,-0.031138,0.021158,-0.021158,0.107997,-0.343397
4.214047,0.038703,-0.263374,0.045152,-0.028007,0.020657,-0.020657,0.104512,-0.312038
4.294314,0.037306,-0.237890,0.043682,-0.025133,0.020169,-0.020169,0.101157,-0.283192
4.374582,0.035964,-0.214697,0.042269,-0.022522,0.019692,-0.019692,0.097926,-0.256911
4.454849,0.034674,-0.193778,0.040911,-0.020170,0.019227,-0.019227,0.094812,-0.233175
4.535117,0.033434,-0.175064,0.039604,-0.018069,0.018773,-0.018773,0.091811,-0.211906
4.615385,0.032242,-0.158440,0.038346,-0.016204,0.018330,-0.018330,0.088918,-0.192974
4.695652,0.031095,-0.143758,0.037135,-0.014559,0.017898,-0.017898,0.086127,-0.176215
4.775920,0.029992,-0.130852,0.035968,-0.013114,0.017475,-0.017475,0.083435,-0.161441
4.856187,0.028930,-0.119544,0.034843,-0.011848,0.017063,-0.017063,0.080836,-0.148455
4.936455,0.027909,-0.109657,0.033759,-0.010741,0.016660,-0.016660,0.078328,-0.137058
5.016722,0.026925,-0.101020,0.032713,-0.009773,0.016266,-0.016266,0.075905,-0.127059
5.096990,0.025979,-0.093475,0.031704,-0.008926,0.015882,-0.015882,0.073564,-0.118282
5.177258,0.025067,-0.086876,0.030730,-0.008184,0.015506,-0.015506,0.071303,-0.110565
5.257525,0.024190,-0.081095,0.029789,-0.007532,0.015138,-0.015138,0.069117,-0.103765
5.337793,0.023345,-0.076020,0.028880,-0.006957,0.014779,-0.014779,0.067003,-0.097755
5.418060,0.022530,-0.071553,0.028001,-0.006448,0.014427,-0.014427,0.064959,-0.092428
5.498328,0.021746,-0.067611,0.027152,-0.005996,0.014084,-0.014084,0.062982,-0.087691
5.578595,0.020990,-0.064125,0.026330,-0.005592,0.013748,-0.013748,0.061068,-0.083465
5.658863,0.020263,-0.061035,0.025536,-0.005231,0.013419,-0.013419,0.059217,-0.079685
5.739130,0.019561,-0.058291,0.024766,-0.004906,0.013097,-0.013097,0.057424,-0.076294
5.819398,0.018886,-0.055852,0.024022,-0.004613,0.012782,-0.012782,0.055689,-0.073246
5.899666,0.018235,-0.053682,0.023300,-0.004347,0.012473,-0.012473,0.054008,-0.070502
5.979933,0.017607,-0.051752,0.022601,-0.004105,0.012171,-0.012171,0.052380,-0.068028
6.060201,0.017003,-0.050037,0.021924,-0.003885,0.011876,-0.011876,0.050803,-0.065798
6.140468,0.016421,-0.048517,0.021267,-0.003683,0.011586,-0.011586,0.049275,-0.063786
6.220736,0.015861,-0.047174,0.020631,-0.003498,0.011303,-0.011303,0.047794,-0.061975
6.301003,0.015321,-0.045994,0.020013,-0.003328,0.011025,-0.011025,0.046359,-0.060347
6.381271,0.014801,-0.044964,0.019414,-0.003172,0.010753,-0.010753,0.044967,-0.058889
6.461538,0.014300,-0.044075,0.018832,-0.003028,0.010486,-0.010486,0.043618,-0.057588
6.541806,0.013819,-0.043317,0.018267,-0.002894,0.010224,-0.010224,0.042310,-0.056435
6.622074,0.013355,-0.042684,0.017719,-0.002771,0.009968,-0.009968,0.041042,-0.055422
6.702341,0.012909,-0.042170,0.017186,-0.002656,0.009717,-0.009717,0.039812,-0.054543
6.782609,0.012480,-0.041771,0.016668,-0.002550,0.009471,-0.009471,0.038620,-0.053792
6.862876,0.012068,-0.041484,0.016165,-0.002451,0.009229,-0.009229,0.037463,-0.053164
6.943144,0.011672,-0.041306,0.015676,-0.002360,0.008993,-0.008993,0.036340,-0.052658
7.023411,0.011291,-0.041237,0.015200,-0.002274,0.008760,-0.008760,0.035252,-0.052272
7.103679,0.010925,-0.041276,0.014738,-0.002195,0.008533,-0.008533,0.034196,-0.052004
7.183946,0.010574,-0.041424,0.014288,-0.002122,0.008309,-0.008309,0.033171,-0.051855
7.264214,0.010237,-0.041682,0.013850,-0.002053,0.008090,-0.008090,0.032177,-0.051825
7.344482,0.009914,-0.042053,0.013423,-0.001990,0.007875,-0.007875,0.031212,-0.051918
7.424749,0.009604,-0.042540,0.013008,-0.001931,0.007663,-0.007663,0.030276,-0.052135
7.505017,0.009308,-0.043148,0.012604,-0.001877,0.007456,-0.007456,0.029368,-0.052481
7.585284,0.009023,-0.043880,0.012211,-0.001827,0.007253,-0.007253,0.028486,-0.052960
7.665552,0.008751,-0.044744,0.011827,-0.001781,0.007053,-0.007053,0.027631,-0.053578
7.745819,0.008490,-0.045745,0.011453,-0.001739,0.006857,-0.006857,0.026800,-0.054341
7.826087,0.008240,-0.046892,0.011089,-0.001700,0.006664,-0.006664,0.025993,-0.055256
7.906355,0.008001,-0.048192,0.010734,-0.001666,0.006475,-0.006475,0.025210,-0.056332
7.986622,0.007773,-0.049654,0.010388,-0.001635,0.006289,-0.006289,0.024450,-0.057577
8.066890,0.007554,-0.051287,0.010050,-0.001607,0.006106,-0.006106,0.023711,-0.059000
8.147157,0.007345,-0.053101,0.009721,-0.001583,0.005927,-0.005927,0.022993,-0.060611
8.227425,0.007145,-0.055105,0.009400,-0.001562,0.005751,-0.005751,0.022296,-0.062418
8.307692,0.006954,-0.057307,0.009086,-0.001545,0.005578,-0.005578,0.021618,-0.064430
8.387960,0.006770,-0.059717,0.008780,-0.001531,0.005408,-0.005408,0.020958,-0.066655
8.468227,0.006595,-0.062340,0.008481,-0.001520,0.005240,-0.005240,0.020316,-0.069100
8.548495,0.006426,-0.065181,0.008190,-0.001513,0.005076,-0.005076,0.019692,-0.071770
8.628763,0.006264,-0.068243,0.007905,-0.001509,0.004914,-0.004914,0.019083,-0.074666
8.709030,0.006109,-0.071524,0.007626,-0.001508,0.004756,-0.004756,0.018491,-0.077787
8.789298,0.005959,-0.075019,0.007354,-0.001510,0.004599,-0.004599,0.017912,-0.081128
8.869565,0.005814,-0.078718,0.007088,-0.001515,0.004446,-0.004446,0.017348,-0.084679
8.949833,0.005674,-0.082606,0.006829,-0.001524,0.004295,-0.004295,0.016798,-0.088425
9.030100,0.005539,-0.086664,0.006574,-0.001535,0.004146,-0.004146,0.016259,-0.092345
9.110368,0.005407,-0.090866,0.006326,-0.001549,0.004000,-0.004000,0.015733,-0.096414
