E,dup,ddn,pup,pdn,octup,octdn,totup,totdn
-9.190635,0.109092,-0.021272,0.007790,-0.001997,1.060098,-1.060098,1.176980,-1.083368
-9.110368,0.114299,-0.023388,0.008149,-0.002123,1.168465,-1.168465,1.290912,-1.193975
-9.030100,0.119074,-0.025635,0.008505,-0.002256,1.284023,-1.284023,1.411602,-1.311915
-8.949833,0.123327,-0.027990,0.008855,-0.002396,1.406457,-1.406457,1.538640,-1.436844
-8.869565,0.126977,-0.030422,0.009196,-0.002544,1.535313,-1.535313,1.671485,-1.568278
-8.789298,0.129953,-0.032897,0.009524,-0.002697,1.670000,-1.670000,1.809477,-1.705594
-8.709030,0.132201,-0.035378,0.009836,-0.002857,1.809796,-1.809796,1.951834,-1.848031
-8.628763,0.133683,-0.037823,0.010132,-0.003021,1.953858,-1.953858,2.097673,-1.994702
-8.548495,0.134381,-0.040188,0.010409,-0.003188,2.101235,-2.101235,2.246025,-2.144612
-8.468227,0.134299,-0.042429,0.010667,-0.003358,2.250893,-2.250893,2.395858,-2.296679
-8.387960,0.133462,-0.044501,0.010907,-0.003528,2.401736,-2.401736,2.546105,-2.449765
-8.307692,0.131917,-0.046361,0.011131,-0.003697,2.552645,-2.552645,2.695694,-2.602704
-8.227425,0.129732,-0.047970,0.011343,-0.003865,2.702505,-2.702505,2.843580,-2.754340
-8.147157,0.126992,-0.049295,0.011548,-0.004029,2.850241,-2.850241,2.988780,-2.903565
-8.066890,0.123795,-0.050310,0.011749,-0.004188,2.994856,-2.994856,3.130400,-3.049354
-7.986622,0.120251,-0.050996,0.011954,-0.004342,3.135458,-3.135458,3.267663,-3.190797
-7.906355,0.116474,-0.051347,0.012168,-0.004490,3.271289,-3.271289,3.399930,-3.327125
-7.826087,0.112579,-0.051363,0.012398,-0.004633,3.401738,-3.401738,3.526715,-3.457734
-7.745819,0.108679,-0.051060,0.012650,-0.004770,3.526361,-3.526361,3.647690,-3.582191
-7.665552,0.104876,-0.050461,0.012929,-0.004903,3.644870,-3.644870,3.762675,-3.700234
-7.585284,0.101261,-0.049600,0.013242,-0.005034,3.757127,-3.757127,3.871629,-3.811760
-7.505017,0.097912,-0.048517,0.013591,-0.005164,3.863122,-3.863122,3.974625,-3.916803
-7.424749,0.094892,-0.047263,0.013980,-0.005295,3.962941,-3.962941,4.071812,-4.015499
-7.344482,0.092244,-0.045888,0.014411,-0.005431,4.056724,-4.056724,4.163379,-4.108043
-7.264214,0.090000,-0.044446,0.014886,-0.005574,4.144623,-4.144623,4.249509,-4.194644
-7.183946,0.088174,-0.042993,0.015406,-0.005728,4.226754,-4.226754,4.330334,-4.275475
-7.103679,0.086769,-0.041577,0.015972,-0.005894,4.303150,-4.303150,4.405890,-4.350621
-7.023411,0.085778,-0.040246,0.016583,-0.006075,4.373719,-4.373719,4.476080,-4.420039
-6.943144,0.085188,-0.039037,0.017241,-0.006274,4.438211,-4.438211,4.540639,-4.483521
-6.862876,0.084982,-0.037981,0.017946,-0.006493,4.496194,-4.496194,4.599121,-4.540668
-6.782609,0.085142,-0.037102,0.018700,-0.006733,4.547047,-4.547047,4.650888,-4.590882
-6.702341,0.085652,-0.036412,0.019505,-0.006996,4.589963,-4.589963,4.695120,-4.633371
-6.622074,0.086503,-0.035915,0.020366,-0.007282,4.623968,-4.623968,4.730837,-4.667165
-6.541806,0.087692,-0.035608,0.021288,-0.007591,4.647959,-4.647959,4.756939,-4.691158
-6.461538,0.089224,-0.035480,0.022277,-0.007923,4.660749,-4.660749,4.772250,-4.704152
-6.381271,0.091114,-0.035515,0.023343,-0.008279,4.661124,-4.661124,4.775582,-4.704918
-6.301003,0.093389,-0.035692,0.024496,-0.008657,4.647909,-4.647909,4.765794,-4.692258
-6.220736,0.096082,-0.035988,0.025750,-0.009058,4.620034,-4.620034,4.741866,-4.665080
-6.140468,0.099238,-0.036382,0.027120,-0.009482,4.576599,-4.576599,4.702957,-4.622463
-6.060201,0.102907,-0.036850,0.028623,-0.009930,4.516936,-4.516936,4.648467,-4.563716
-5.979933,0.107146,-0.037374,0.030279,-0.010401,4.440662,-4.440662,4.578087,-4.488437
-5.899666,0.112012,-0.037940,0.032109,-0.010899,4.347712,-4.347712,4.491834,-4.396551
-5.819398,0.117565,-0.038536,0.034137,-0.011426,4.238372,-4.238372,4.390075,-4.288334
-5.739130,0.123859,-0.039159,0.036387,-0.011985,4.113284,-4.113284,4.273530,-4.164428
-5.658863,0.130941,-0.039812,0.038886,-0.012582,3.973436,-3.973436,4.143263,-4.025830
-5.578595,0.138847,-0.040501,0.041658,-0.013223,3.820146,-3.820146,4.000652,-3.873870
-5.498328,0.147601,-0.041240,0.044731,-0.013915,3.655022,-3.655022,3.847353,-3.710177
-5.418060,0.157206,-0.042049,0.048128,-0.014668,3.479909,-3.479909,3.685243,-3.536626
-5.337793,0.167647,-0.042951,0.051873,-0.015491,3.296840,-3.296840,3.516360,-3.355282
-5.257525,0.178886,-0.043971,0.055984,-0.016397,3.107966,-3.107966,3.342836,-3.168333
-5.177258,0.190859,-0.045139,0.060478,-0.017398,2.915490,-2.915490,3.166827,-2.978028
-5.096990,0.203476,-0.046486,0.065366,-0.018511,2.721607,-2.721607,2.990449,-2.786604
-5.016722,0.216623,-0.048041,0.070656,-0.019752,2.528437,-2.528437,2.815716,-2.596230
-4.936455,0.230163,-0.049834,0.076349,-0.021139,2.337973,-2.337973,2.644485,-2.408946
-4.856187,0.243934,-0.051893,0.082442,-0.022694,2.152034,-2.152034,2.478410,-2.226620
-4.775920,0.257761,-0.054243,0.088931,-0.024439,1.972225,-1.972225,2.318917,-2.050907
-4.695652,0.271452,-0.056905,0.095808,-0.026399,1.799918,-1.799918,2.167178,-1.883222
