E,Id,Ip,Ioct,Itot,Ibg
10.270907,0.001824,0.012172,0.022026,0.036023,nan
10.321074,0.001706,0.011428,0.020752,0.033887,nan
10.371242,0.001600,0.010752,0.019564,0.031916,nan
10.421409,0.001503,0.010138,0.018455,0.030096,nan
10.471576,0.001416,0.009577,0.017421,0.028414,nan
10.521743,0.001336,0.009065,0.016456,0.026857,nan
10.571910,0.001263,0.008595,0.015556,0.025414,nan
10.622078,0.001197,0.008164,0.014716,0.024076,nan
10.672245,0.001136,0.007766,0.013932,0.022834,nan
10.722412,0.001080,0.007399,0.013199,0.021678,nan
10.772579,0.001028,0.007059,0.012515,0.020602,nan
10.822747,0.000980,0.006743,0.011875,0.019599,nan
10.872914,0.000936,0.006449,0.011277,0.018662,nan
10.923081,0.000895,0.006175,0.010716,0.017785,nan
10.973248,0.000856,0.005918,0.010191,0.016965,nan
11.023415,0.000821,0.005677,0.009698,0.016196,nan
11.073583,0.000787,0.005451,0.009235,0.015474,nan
11.123750,0.000756,0.005238,0.008800,0.014794,nan
11.173917,0.000726,0.005037,0.008391,0.014155,nan
11.224084,0.000699,0.004848,0.008006,0.013552,nan
11.274252,0.000672,0.004668,0.007642,0.012982,nan
11.324419,0.000648,0.004498,0.007299,0.012444,nan
11.374586,0.000624,0.004336,0.006974,0.011934,nan
11.424753,0.000602,0.004182,0.006667,0.011451,nan
11.474920,0.000581,0.004036,0.006376,0.010993,nan
11.525088,0.000561,0.003897,0.006099,0.010557,nan
11.575255,0.000542,0.003764,0.005837,0.010142,nan
11.625422,0.000524,0.003636,0.005587,0.009747,nan
11.675589,0.000507,0.003515,0.005349,0.009371,nan
11.725757,0.000490,0.003399,0.005122,0.009011,nan
11.775924,0.000475,0.003288,0.004905,0.008667,nan
11.826091,0.000460,0.003181,0.004698,0.008339,nan
11.876258,0.000445,0.003079,0.004500,0.008024,nan
11.926425,0.000432,0.002980,0.004310,0.007722,nan
11.976593,0.000418,0.002886,0.004128,0.007432,nan
12.026760,0.000406,0.002795,0.003953,0.007154,nan
12.076927,0.000394,0.002708,0.003784,0.006886,nan
