E,Id,Ip,Ioct,Itot,Ibg
9.220736,0.139662,0.000566,0.177645,0.317022,nan
9.280936,0.134071,0.000547,0.164990,0.298734,nan
9.341137,0.128450,0.000529,0.153036,0.281119,nan
9.401338,0.122847,0.000511,0.141781,0.264222,nan
9.461538,0.117311,0.000493,0.131214,0.248080,nan
9.521739,0.111883,0.000476,0.121321,0.232723,nan
9.581940,0.106604,0.000459,0.112084,0.218172,nan
9.642140,0.101508,0.000443,0.103482,0.204441,nan
9.702341,0.096628,0.000427,0.095491,0.191539,nan
9.762542,0.091991,0.000412,0.088086,0.179466,nan
9.822742,0.087619,0.000397,0.081238,0.168217,nan
9.882943,0.083531,0.000382,0.074920,0.157783,nan
9.943144,0.079741,0.000369,0.069101,0.148148,nan
10.003344,0.076260,0.000355,0.063751,0.139293,nan
10.063545,0.073093,0.000343,0.058841,0.131194,nan
10.123746,0.070243,0.000331,0.054342,0.123823,nan
10.183946,0.067708,0.000319,0.050224,0.117151,nan
10.244147,0.065484,0.000308,0.046460,0.111144,nan
10.304348,0.063562,0.000297,0.043023,0.105768,nan
10.364548,0.061931,0.000287,0.039887,0.100984,nan
10.424749,0.060577,0.000277,0.037027,0.096756,nan
10.484950,0.059484,0.000268,0.034420,0.093042,nan
10.545151,0.058634,0.000259,0.032045,0.089803,nan
10.605351,0.058006,0.000251,0.029880,0.086998,nan
10.665552,0.057578,0.000242,0.027906,0.084586,nan
10.725753,0.057328,0.000235,0.026107,0.082526,nan
10.785953,0.057233,0.000227,0.024465,0.080780,nan
10.846154,0.057268,0.000220,0.022966,0.079306,nan
10.906355,0.057408,0.000213,0.021596,0.078068,nan
10.966555,0.057630,0.000207,0.020341,0.077027,nan
11.026756,0.057908,0.000200,0.019192,0.076149,nan
11.086957,0.058220,0.000194,0.018137,0.075399,nan
11.147157,0.058543,0.000188,0.017167,0.074745,nan
11.207358,0.058854,0.000183,0.016273,0.074156,nan
11.267559,0.059135,0.000177,0.015448,0.073605,nan
11.327759,0.059364,0.000172,0.014685,0.073066,nan
11.387960,0.059526,0.000167,0.013978,0.072515,nan
11.448161,0.059604,0.000162,0.013322,0.071931,nan
11.508361,0.059586,0.000157,0.012710,0.071296,nan
11.568562,0.059459,0.000152,0.012140,0.070593,nan
11.628763,0.059215,0.000148,0.011607,0.069810,nan
11.688963,0.058845,0.000143,0.011108,0.068935,nan
11.749164,0.058346,0.000139,0.010639,0.067962,nan
11.809365,0.057714,0.000135,0.010198,0.066884,nan
11.869565,0.056950,0.000131,0.009782,0.065699,nan
11.929766,0.056054,0.000127,0.009390,0.064405,nan
11.989967,0.055031,0.000123,0.009019,0.063005,nan
12.050167,0.053885,0.000119,0.008667,0.061502,nan
12.110368,0.052624,0.000115,0.008334,0.059901,nan
12.170569,0.051256,0.000112,0.008017,0.058211,nan
12.230769,0.049791,0.000108,0.007715,0.056438,nan
12.290970,0.048240,0.000105,0.007427,0.054594,nan
12.351171,0.046614,0.000101,0.007153,0.052688,nan
12.411371,0.044926,0.000098,0.006891,0.050732,nan
12.471572,0.043189,0.000095,0.006640,0.048738,nan
12.531773,0.041414,0.000091,0.006400,0.046717,nan
12.591973,0.039615,0.000088,0.006170,0.044683,nan
12.652174,0.037804,0.000085,0.005950,0.042646,nan
12.712375,0.035994,0.000082,0.005738,0.040619,nan
12.772575,0.034196,0.000079,0.005535,0.038612,nan
12.832776,0.032421,0.000076,0.005339,0.036635,nan
12.892977,0.030678,0.000074,0.005151,0.034699,nan
12.953177,0.028976,0.000071,0.004970,0.032811,nan
13.013378,0.027325,0.000068,0.004795,0.030981,nan
13.073579,0.025730,0.000065,0.004627,0.029213,nan
13.133779,0.024199,0.000063,0.004465,0.027514,nan
13.193980,0.022735,0.000060,0.004308,0.025889,nan
13.254181,0.021343,0.000058,0.004157,0.024341,nan
13.314381,0.020025,0.000055,0.004011,0.022873,nan
13.374582,0.018785,0.000053,0.003869,0.021487,nan
13.434783,0.017623,0.000050,0.003733,0.020185,nan
13.494983,0.016540,0.000048,0.003600,0.018965,nan
13.555184,0.015535,0.000046,0.003472,0.017828,nan
13.615385,0.014607,0.000043,0.003348,0.016773,nan
13.675585,0.013756,0.000041,0.003228,0.015798,nan
