E,dup,ddn,pup,pdn,octup,octdn,totup,totdn
-3.411371,0.520489,-0.001837,0.776550,-0.000091,2.321089,-2.321089,3.618128,-2.323017
-3.331104,0.586240,-0.001887,0.877412,-0.000093,2.032850,-2.032850,3.496503,-2.034831
-3.250836,0.647692,-0.001939,0.971634,-0.000096,1.765970,-1.765970,3.385295,-1.768004
-3.170569,0.700566,-0.001992,1.052583,-0.000099,1.522350,-1.522350,3.275499,-1.524441
-3.090301,0.740871,-0.002047,1.114049,-0.000101,1.302965,-1.302965,3.157885,-1.305113
-3.010033,0.765401,-0.002104,1.151027,-0.000104,1.107953,-1.107953,3.024381,-1.110162
-2.929766,0.772171,-0.002163,1.160396,-0.000107,0.936746,-0.936746,2.869312,-0.939016
-2.849498,0.760708,-0.002224,1.141368,-0.000110,0.788205,-0.788205,2.690280,-0.790539
-2.769231,0.732129,-0.002287,1.095610,-0.000113,0.660766,-0.660766,2.488505,-0.663167
-2.688963,0.689003,-0.002353,1.027017,-0.000116,0.552579,-0.552579,2.268598,-0.555048
-2.608696,0.635011,-0.002421,0.941180,-0.000120,0.461632,-0.461632,2.037824,-0.464172
-2.528428,0.574494,-0.002491,0.844665,-0.000123,0.385862,-0.385862,1.805021,-0.388476
-2.448161,0.511946,-0.002563,0.744224,-0.000127,0.323240,-0.323240,1.579410,-0.325930
-2.367893,0.451560,-0.002639,0.646088,-0.000131,0.271842,-0.271842,1.369489,-0.274611
-2.287625,0.396879,-0.002717,0.555431,-0.000134,0.229894,-0.229894,1.182204,-0.232746
-2.207358,0.350584,-0.002798,0.476062,-0.000138,0.195804,-0.195804,1.022449,-0.198740
-2.127090,0.314407,-0.002882,0.410337,-0.000143,0.168169,-0.168169,0.892913,-0.171194
-2.046823,0.289163,-0.002970,0.359246,-0.000147,0.145785,-0.145785,0.794194,-0.148902
-1.966555,0.274832,-0.003061,0.322615,-0.000151,0.127631,-0.127631,0.725078,-0.130844
-1.886288,0.270681,-0.003156,0.299345,-0.000156,0.112860,-0.112860,0.682886,-0.116172
-1.806020,0.275382,-0.003254,0.287660,-0.000161,0.100777,-0.100777,0.663820,-0.104192
-1.725753,0.287128,-0.003357,0.285315,-0.000166,0.090820,-0.090820,0.663263,-0.094343
-1.645485,0.303747,-0.003464,0.289779,-0.000171,0.082542,-0.082542,0.676068,-0.086177
-1.565217,0.322843,-0.003576,0.298393,-0.000177,0.075588,-0.075588,0.696825,-0.079340
-1.484950,0.341949,-0.003692,0.308536,-0.000182,0.069682,-0.069682,0.720167,-0.073556
-1.404682,0.358720,-0.003813,0.317779,-0.000188,0.064608,-0.064608,0.741106,-0.068610
-1.324415,0.371139,-0.003940,0.324054,-0.000195,0.060200,-0.060200,0.755393,-0.064334
-1.244147,0.377714,-0.004073,0.325808,-0.000201,0.056328,-0.056328,0.759851,-0.060602
-1.163880,0.377633,-0.004211,0.322111,-0.000208,0.052895,-0.052895,0.752639,-0.057314
-1.083612,0.370855,-0.004356,0.312713,-0.000215,0.049823,-0.049823,0.733391,-0.054394
-1.003344,0.358106,-0.004508,0.298028,-0.000223,0.047052,-0.047052,0.703187,-0.051783
-0.923077,0.340794,-0.004668,0.279036,-0.000231,0.044537,-0.044537,0.664367,-0.049435
-0.842809,0.320838,-0.004835,0.257132,-0.000239,0.042240,-0.042240,0.620210,-0.047314
-0.762542,0.300462,-0.005010,0.233935,-0.000247,0.040132,-0.040132,0.574529,-0.045390
-0.682274,0.281964,-0.005195,0.211096,-0.000256,0.038190,-0.038190,0.531249,-0.043641
-0.602007,0.267499,-0.005389,0.190124,-0.000266,0.036392,-0.036392,0.494015,-0.042047
-0.521739,0.258897,-0.005593,0.172256,-0.000276,0.034724,-0.034724,0.465877,-0.040593
-0.441472,0.257515,-0.005808,0.158372,-0.000287,0.033171,-0.033171,0.449059,-0.039266
-0.361204,0.264129,-0.006035,0.148960,-0.000298,0.031722,-0.031722,0.444811,-0.038055
-0.280936,0.278855,-0.006275,0.144112,-0.000309,0.030367,-0.030367,0.453334,-0.036952
-0.200669,0.301113,-0.006528,0.143547,-0.000322,0.029098,-0.029098,0.473758,-0.035948
-0.120401,0.329615,-0.006797,0.146661,-0.000335,0.027906,-0.027906,0.504181,-0.035037
-0.040134,0.362415,-0.007081,0.152571,-0.000349,0.026785,-0.026785,0.541771,-0.034215
0.040134,0.397016,-0.007382,0.160199,-0.000364,0.025729,-0.025729,0.582944,-0.033475
0.120401,0.430559,-0.007702,0.168348,-0.000379,0.024733,-0.024733,0.623639,-0.032815
0.200669,0.460069,-0.008043,0.175807,-0.000396,0.023792,-0.023792,0.659668,-0.032231
0.280936,0.482761,-0.008406,0.181460,-0.000414,0.022902,-0.022902,0.687124,-0.031722
0.361204,0.496343,-0.008793,0.184394,-0.000433,0.022059,-0.022059,0.702797,-0.031285
0.441472,0.499284,-0.009206,0.183985,-0.000453,0.021260,-0.021260,0.704530,-0.030919
0.521739,0.490993,-0.009648,0.179957,-0.000475,0.020502,-0.020502,0.691452,-0.030625
0.602007,0.471869,-0.010123,0.172396,-0.000498,0.019781,-0.019781,0.664046,-0.030401
0.682274,0.443225,-0.010632,0.161716,-0.000523,0.019095,-0.019095,0.624036,-0.030250
0.762542,0.407086,-0.011180,0.148587,-0.000549,0.018443,-0.018443,0.574115,-0.030172
0.842809,0.365906,-0.011771,0.133835,-0.000578,0.017821,-0.017821,0.517562,-0.030170
0.923077,0.322261,-0.012409,0.118331,-0.000609,0.017228,-0.017228,0.457819,-0.030246
1.003344,0.278556,-0.013101,0.102889,-0.000643,0.016661,-0.016661,0.398106,-0.030405
1.083612,0.236808,-0.013852,0.088190,-0.000680,0.016120,-0.016120,0.341118,-0.030652
1.163880,0.198511,-0.014670,0.074735,-0.000719,0.015603,-0.015603,0.288848,-0.030992
1.244147,0.164593,-0.015563,0.062831,-0.000763,0.015108,-0.015108,0.242532,-0.031433
1.324415,0.135463,-0.016541,0.052609,-0.000810,0.014634,-0.014634,0.202706,-0.031985
1.404682,0.111097,-0.017615,0.044049,-0.000863,0.014180,-0.014180,0.169326,-0.032658
1.484950,0.091163,-0.018801,0.037029,-0.000920,0.013744,-0.013744,0.141936,-0.033466
